"시설번호","지역코드","시설일련번호","시도명","시군구명","시설구분코드","시설구분","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","이재민수용능력","관리부서","지자체담당자연락처","경도","위도","X좌표","Y좌표"
"13398","1141000000","49","서울특별시","서대문구","003","경로당","삼오경로당","1141012000100050093000001","1141012000","1141070000","서울특별시 서대문구 명지대3길 36-4 (남가좌동)","133","51","홍사승","02-375-3502","126.921279","37.582070","193046.641624","553615.855080"
"13399","1141000000","18","서울특별시","서대문구","003","경로당","남가좌1동분회경로당","1141012000101040011008559","1141012000","1141069000","서울특별시 서대문구 모래내로13길 13(남가좌동)","178","68","오영희","","126.916694","37.569490","192640.480654","552219.976773"
"13400","1141000000","57","서울특별시","서대문구","004","관공서","남가좌1동주민센터","1141012000101190032000001","1141012000","1141069000","서울특별시 서대문구 모래내로15길 37(남가좌동)","100","38","정복영","","126.919834","37.573246","192918.190522","552636.529193"
"13401","1144000000","3","서울특별시","마포구","001","학교","아현초등학교","1144010100102670003019179","1144010100","1144055500","서울특별시 마포구 굴레방로 6(아현동)","1782","685","한기천","010-3731-5199","126.957095","37.556588","196208.934920","550785.584235"
"13402","1144000000","30","서울특별시","마포구","001","학교","소의초등학교","1144010100103860001000595","1144010100","1144056500","서울특별시 마포구 마포대로24길 42(아현동)","401","121","김성은","010-5116-4500","126.960844","37.552191","196540.067813","550297.348487"
"13403","1144000000","236","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","아현문화건강센터","1144010100107700000000001","1144010100","1144055500","서울특별시 마포구 마포대로11길 44-81 (아현동)","179","68","","","126.952034","37.551750","195761.498875","550248.854538"
"13404","1144000000","229","서울특별시","마포구","004","관공서","아현동주민센터","1144010200104580000002580","1144010200","1144055500","서울특별시 마포구 마포대로7길 18(공덕동)","109","42","","","126.952196","37.547110","195775.541441","549733.865253"
"13405","1144000000","241","서울특별시","마포구","007","기타시설","예원장","1144010200101050228001791","1144010200","1144056500","서울특별시 마포구 마포대로14길 21(공덕동)","657","22","","","126.957016","37.548474","196201.595818","549885.013838"
"13406","1144000000","226","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포문화원","1144010300101580000003064","1144010300","1144056500","서울특별시 마포구 백범로 227(신공덕동)","116","35","","","126.955404","37.542210","196058.834117","549189.874172"
"13407","1144000000","213","서울특별시","마포구","004","관공서","도화동주민센터","1144010400105570000000001","1144010400","1144058500","서울특별시 마포구 도화길 37(도화동)","398","153","정기영","02-3153-6573","126.949919","37.541471","195574.015495","549108.066033"
"13409","1144000000","212","서울특별시","마포구","004","관공서","용강동주민센터","1144010500105040000000001","1144010500","1144059000","서울특별시 마포구 토정로31길 31(용강동)","245","74","","02-3153-6600","126.942782","37.542260","194943.325506","549195.995315"
"13410","1144000000","43","서울특별시","마포구","001","학교","용강초등학교","1144010800100350001004900","1144010800","1144060000","서울특별시 마포구 백범로17길 9(대흥동)","968","293","김미정","02-717-1660","126.944122","37.549086","195062.213174","549953.484283"
"13411","1144000000","210","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포아트센터","1144010800100300003004866","1144010800","1144060000","서울특별시 마포구 대흥로20길 28(대흥동)","70","26","김준섭","02-3274-8609","126.945977","37.550109","195226.184339","550067.000221"
"13412","1144000000","207","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포아트센터","1144010800100300003004866","1144010800","1144060000","서울특별시 마포구 대흥로20길 28(대흥동)","198","76","김준섭","02-3274-8609","126.945550","37.549903","195188.396272","550044.184015"
"13413","1144000000","206","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포아트센터","1144010800100300003004866","1144010800","1144060000","서울특별시 마포구 대흥로20길 28(대흥동)","200","76","김준섭","02-3274-8609","126.945544","37.549868","195187.930078","550040.265297"
"13414","1144000000","209","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포아트센터","1144010800100300003004866","1144010800","1144060000","서울특별시 마포구 대흥로20길 28(대흥동)","264","101","김준섭","02-3274-8609","126.945963","37.550067","195224.933887","550062.269520"
"13415","1144000000","233","서울특별시","마포구","003","경로당","상암경로문화센터","1144012700101150017029262","1144012700","1144074000","서울특별시 마포구 월드컵북로50길 7-5 (상암동)","317","96","","","126.893272","37.577043","190572.260026","553060.263887"
"13416","1144000000","227","서울특별시","마포구","004","관공서","상암동주민센터","1144012700100070001019023","1144012700","1144074000","서울특별시 마포구 매봉산로2길 16(상암동)","183","55","","","126.894745","37.578298","190702.496740","553199.486571"
"13417","1144000000","247","서울특별시","마포구","007","기타시설","스탠포드호텔","1144012700115870000000001","1144012700","1144074000","서울특별시 마포구 월드컵북로58길 15(상암동)","26300","478","","","126.886666","37.582364","189989.431723","553651.510933"
"13418","1144000000","223","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포구육아종합지원센터","1144012700116860000000001","1144012700","1144074000","서울특별시 마포구 상암산로1길 71(상암동)","127","38","","","126.883634","37.580547","189721.376888","553450.255238"
"13419","1147000000","12","서울특별시","양천구","001","학교","목동초등학교 체육관","1147010100100860002005586","1147010100","1147063000","서울특별시 양천구 목동동로12길 12(신정동)","810","312","","","126.872085","37.522482","188692.406562","547007.069886"
"13420","1147000000","24","서울특별시","양천구","001","학교","신서중학교 체육관","1147010100103100006000001","1147010100","1147062000","서울특별시 양천구 중앙로 206(신정동)","860","331","","","126.856161","37.515658","187283.605100","546251.691209"
"13421","1147000000","29","서울특별시","양천구","001","학교","양목초등학교","1147010100110010000002304","1147010100","1147065000","서울특별시 양천구 목동로11길 30(신정동)","238","91","","","126.861230","37.523690","187733.100503","547142.495160"
"13422","1147000000","32","서울특별시","양천구","001","학교","목일중학교","1147010100103300002000749","1147010100","1147067000","서울특별시 양천구 목동동로8길 70(신정동)","415","160","","","126.874308","37.513309","188887.585546","545988.669412"
"13423","1147000000","322","서울특별시","양천구","001","학교","신서초등학교 체육관","1147010100103120001006520","1147010100","1147062000","서울특별시 양천구 목동서로10길 35(신정동)","793","305","","","126.862415","37.520276","187837.260292","546763.416583"
"13424","1147000000","324","서울특별시","양천구","001","학교","남명초등학교","1147010100106530004004946","1147010100","1147064000","서울특별시 양천구 중앙로23길 3(신정동)","621","229","","","126.853923","37.515394","187085.732836","546222.642050"
"13425","1147000000","326","서울특별시","양천구","001","학교","신목고등학교","1147010100103300003000715","1147010100","1147067000","서울특별시 양천구 안양천로 739(신정동)","1995","767","","","126.873736","37.512605","188836.950980","545910.620839"
"13426","1147000000","328","서울특별시","양천구","001","학교","계남초등학교 체육관","1147010100103250007000001","1147010100","1147068000","서울특별시 양천구 목동동로2길 54(신정동)","160","62","","","126.860935","37.509799","187704.752236","545600.742791"
"13427","1147000000","323","서울특별시","양천구","001","학교","목동중학교 체육관","1147010100100850168005544","1147010100","1147063000","서울특별시 양천구 목동동로 172(신정동)","620","238","","","126.870889","37.520104","188586.329722","546743.262697"
"13428","1147000000","325","서울특별시","양천구","001","학교","금옥중학교 체육관","1147010100107290000004597","1147010100","1147064000","서울특별시 양천구 신정로 213(신정동)","577","222","","","126.843845","37.510652","186193.864383","545697.838628"
"13429","1147000000","327","서울특별시","양천구","001","학교","갈산초등학교","1147010100103300010000226","1147010100","1147068000","서울특별시 양천구 목동로 31(신정동)","660","254","","","126.869629","37.511450","188473.619606","545782.925715"
"13430","1147000000","335","서울특별시","양천구","001","학교","신목초등학교 체육관","1147010100102810002000028","1147010100","1147063000","서울특별시 양천구 신목로5길 11-6 (신정동)","661","254","","","126.873275","37.516979","188796.783822","546396.086822"
"13431","1147000000","340","서울특별시","양천구","001","학교","신서고등학교","1147010100109840001000001","1147010100","1147065000","서울특별시 양천구 은행정로 42(신정동)","2986","1148","","","126.859937","37.523831","187618.792115","547158.286110"
"13432","1147000000","385","서울특별시","양천구","001","학교","서울지향초등학교","1147010100112840000000003","1147010100","1147064000","서울특별시 양천구 신정로11길 74(신정동)","650","250","","","126.837162","37.513239","185603.512408","545985.951177"
"13433","1147000000","369","서울특별시","양천구","001","학교","서울은정초등학교","1147010100102760002000250","1147010100","1147068000","서울특별시 양천구 목동남로 85(신정동)","270","103","","02-2645-6873","126.867264","37.511375","188264.516985","545774.870691"
"13434","1144000000","175","서울특별시","마포구","001","학교","창천중학교","1144011000100330001007238","1144011000","1144060000","서울특별시 마포구 백범로1길 56(노고산동)","849","257","이은성","","126.939320","37.554855","194638.271429","550594.080583"
"13435","1144000000","235","서울특별시","마포구","002","마을회관","대흥동 자치회관","1144011000100010050000001","1144011000","1144060000","서울특별시 마포구 신촌로26길 10(노고산동)","125","37","","","126.942636","37.555991","194931.379050","550719.966861"
"13436","1144000000","239","서울특별시","마포구","007","기타시설","에이치에비뉴 이대점","1144011000100010074006855","1144011000","1144060000","서울특별시 마포구 신촌로 152(노고산동)","2772","188","","","126.942516","37.556287","194920.772138","550752.794757"
"13437","1144000000","244","서울특별시","마포구","007","기타시설","호텔 서강스테이","1144011000101060041007423","1144011000","1144060000","서울특별시 마포구 서강로18길 13(노고산동)","688","40","","","126.935806","37.553473","194327.697094","550440.865764"
"13438","1144000000","243","서울특별시","마포구","007","기타시설","라뉘호텔","1144011000101060015029193","1144011000","1144060000","서울특별시 마포구 서강로20길 20(노고산동)","4960","196","","","126.936153","37.553550","194358.316958","550449.443160"
"13439","1144000000","225","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","우리마포복지관","1144011000100010050000001","1144011000","1144060000","서울특별시 마포구 신촌로26길 10(노고산동)","260","78","","","126.942623","37.555991","194930.221543","550719.969788"
"13440","1144000000","99","서울특별시","마포구","001","학교","신석초등학교","1144011100104450001026679","1144011100","1144063000","서울특별시 마포구 대흥로 33(신수동)","693","266","정선숙","02-715-2450","126.933646","37.546075","194136.190367","549619.929137"
"13441","1144000000","230","서울특별시","마포구","004","관공서","신수동주민센터","1144011100103350001000001","1144011100","1144063000","서울특별시 마포구 독막로 192(신수동)","373","143","","","126.935205","37.547075","194274.092170","549730.794306"
"13442","1144000000","228","서울특별시","마포구","004","관공서","서강동주민센터","1144011400101450015028768","1144011400","1144065500","서울특별시 마포구 독막로 165(창전동)","77","29","","","126.932096","37.547726","193999.387285","549803.280206"
"13443","1144000000","143","서울특별시","마포구","001","학교","서강초등학교","1144011400103980002008937","1144011500","1144065500","서울특별시 마포구 독막로 113(상수동)","959","290","강성진","02-336-0561","126.927394","37.548387","193583.892470","549877.008162"
"13444","1144000000","234","서울특별시","마포구","002","마을회관","서강동자치회관","1144011500102810003029260","1144011500","1144065500","서울특별시 마포구 토정로 148-14 (상수동)","152","58","","","126.926972","37.545061","193546.385848","549507.866682"
"13445","1144000000","55","서울특별시","마포구","001","학교","서교초등학교","1144012000103410000010066","1144012000","1144066000","서울특별시 마포구 와우산로23길 20-27 (서교동)","1238","375","이동훈","02-324-2875","126.924979","37.554863","193371.128884","550595.916410"
"13446","1144000000","215","서울특별시","마포구","004","관공서","서교동주민센터","1144012000104780005011479","1144012000","1144066000","서울특별시 마포구 동교로15길 7(서교동)","537","162","","02-3153-6750","126.914598","37.555587","192453.891128","550677.021245"
"13447","1144000000","240","서울특별시","마포구","007","기타시설","나인브릭","1144012000103540010020606","1144012000","1144066000","서울특별시 마포구 홍익로5길 32(서교동)","3784","188","","","126.920575","37.553819","192981.877080","550480.363428"
"13448","1144000000","90","서울특별시","마포구","001","학교","성산초등학교","1144012200104270002028850","1144012200","1144068000","서울특별시 마포구 양화로3길 94(합정동)","803","243","위두용","02-324-1407","126.911083","37.553334","192143.045791","550427.279705"
"13449","1144000000","237","서울특별시","마포구","001","학교","성산중학교","1144012200103650001028462","1144012200","1144068000","서울특별시 마포구 성지1길 32-13 (합정동)","928","357","윤건호","02-332-0307","126.915644","37.546741","192545.391312","549695.180982"
"13450","1144000000","222","서울특별시","마포구","004","관공서","합정동주민센터","1144012200104730000000003","1144012200","1144068000","서울특별시 마포구 월드컵로5길 11(합정동)","176","67","","02-3153-6670","129.912131","37.551596","457357.935805","554218.730526"
"13451","1144000000","246","서울특별시","마포구","007","기타시설","캐슬모텔","1144012200104260028129407","1144012200","1144068000","서울특별시 마포구 월드컵로7길 13-7 (합정동)","243","38","","","126.911430","37.552370","192173.589125","550320.270488"
"13452","1147000000","314","서울특별시","양천구","001","학교","서울서정초등학교","1147010200109270005021000","1147010200","1147051000","서울특별시 양천구 목동로8길 19(목동)","708","272","기획예산과장","2620-3176","126.867516","37.524243","188288.827460","547203.029096"
"13453","1147000000","315","서울특별시","양천구","001","학교","양화초등학교 체육관","1147010200105420000019226","1147010200","1147052000","서울특별시 양천구 목동중앙북로16길 57(목동)","632","243","문화체육과장","2620-3401","126.874544","37.543381","188912.873838","549326.318522"
"13454","1147000000","316","서울특별시","양천구","001","학교","양동중학교","1147010200106000006017840","1147010200","1147053000","서울특별시 양천구 목동중앙북로 49(목동)","1028","395","교통지도과장","02-2620-3731","126.869351","37.547894","188454.721542","549827.824369"
"13455","1147000000","317","서울특별시","양천구","001","학교","영도초등학교","1147010200109030001016214","1147010200","1147055000","서울특별시 양천구 목동중앙로 70(목동)","931","358","재무과장","02-2620-3211","126.871449","37.535824","188638.233460","548487.958264"
"13456","1147000000","372","서울특별시","양천구","001","학교","서울신은초등학교","1147010100107810014000001","1147010100","1147064000","서울특별시 양천구 신정이펜2로 30(신정동)","650","250","","","126.831893","37.514078","185137.835345","546079.865575"
"13457","1147000000","373","서울특별시","양천구","001","학교","서울장수초등학교","1147010100112880002114692","1147010100","1147064000","서울특별시 양천구 신정로13가길 30(신정동)","478","184","","","126.844938","37.512778","186290.919520","545933.619036"
"13458","1147000000","387","서울특별시","양천구","003","경로당","목동2차우성아파트1단지경로당","1147010100103370002000004","1147010100","1147068000","서울특별시 양천구 목동남로4길 6-46 (신정동, 목동2차우성아파트)","168","65","","","126.865209","37.506556","188082.071045","545240.261257"
"13459","1147000000","386","서울특별시","양천구","003","경로당","갈산경로당","1147010100103300013000239","1147010100","1147068000","서울특별시 양천구 목동남로 90(신정동)","178","69","","","126.869021","37.510975","188419.779386","545730.309154"
"13460","1147000000","388","서울특별시","양천구","003","경로당","오금경로당","1147010100101900002000469","1147010100","1147068000","서울특별시 양천구 목동남로2길 50-5 (신정동)","108","42","","","126.863802","37.506340","187957.615783","545216.499344"
"13461","1147000000","384","서울특별시","양천구","003","경로당","단산경로당","1147010100102960119006144","1147010100","1147063000","서울특별시 양천구 신목로 58-12 (신정동)","230","89","","","126.873980","37.520142","188859.630340","546747.076340"
"13462","1147000000","346","서울특별시","양천구","004","관공서","신정3동넒은들민원센터","1147010100112870005005517","1147010100","1147064000","서울특별시 양천구 남부순환로88길 5-7 (신정동)","372","143","","","126.841522","37.511437","185988.668344","545785.233759"
"13463","1147000000","348","서울특별시","양천구","004","관공서","양천구청 본관","1147010100103210004000689","1147010100","1147067000","서울특별시 양천구 목동동로 105(신정동)","350","135","","","126.866631","37.516984","188209.430150","546397.484721"
"13464","1147000000","349","서울특별시","양천구","004","관공서","해누리타운(양천구청 별관)","1147010100103220011000001","1147010100","1147067000","서울특별시 양천구 목동동로 81(신정동)","396","152","","","126.863820","37.516035","187960.838943","546292.572367"
"13465","1147000000","367","서울특별시","양천구","004","관공서","신정4동주민센터","1147010100109490005002545","1147010100","1147065000","서울특별시 양천구 오목로34길 5(신정동)","844","325","","","126.855824","37.524640","187255.350293","547248.604394"
"13466","1147000000","368","서울특별시","양천구","004","관공서","신정7동주민센터","1147010100103240005000610","1147010100","1147068000","서울특별시 양천구 목동동로 37(신정동)","983","378","","","126.859637","37.514396","187590.726361","546111.105431"
"13467","1147000000","365","서울특별시","양천구","004","관공서","신정1동주민센터","1147010100110510011006914","1147010100","1147062000","서울특별시 양천구 중앙로32길 1(신정동)","140","53","","","126.854215","37.518586","187112.099437","546576.897255"
"13468","1147000000","366","서울특별시","양천구","004","관공서","신정2동주민센터","1147010100103290009006187","1147010100","1147063000","서울특별시 양천구 목동동로 154(신정동)","120","46","","","126.870545","37.519245","188555.806824","546647.926261"
"13469","1147000000","333","서울특별시","양천구","007","기타시설","신정종합사회복지관","1147010100109040004001669","1147010100","1147065000","서울특별시 양천구 신정중앙로 80(신정동)","144","55","","","126.860493","37.526495","187668.360953","547453.840774"
"13470","1147000000","347","서울특별시","양천구","007","기타시설","양천어르신종합복지관","1147010100103250003000283","1147010100","1147068000","서울특별시 양천구 목동로3길 106(신정동)","119","46","","","126.858616","37.510433","187499.809203","545671.417643"
"13471","1147000000","359","서울특별시","양천구","007","기타시설","신목종합사회복지관","1147010100112780001006188","1147010100","1147063000","서울특별시 양천구 신목로 5(신정동, 목동삼성아파트)","176","68","","","126.876502","37.516931","189082.114343","546390.385529"
"13472","1147000000","390","서울특별시","양천구","013","연수,숙박","모카호텔","1147010100108980011001063","1147010100","1147065000","서울특별시 양천구 목동로 229(신정동)","260","10","","","126.863624","37.529057","187945.597596","547737.830655"
"13473","1147000000","350","서울특별시","양천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","양천구민체육센터","1147010100103220010000700","1147010100","1147067000","서울특별시 양천구 목동동로 87(신정동)","644","247","","","126.864385","37.516544","188010.845343","546348.990633"
"13474","1147000000","391","서울특별시","양천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","갈산문화예술센터","1147010100200740015000001","1147010100","1147068000","서울특별시 양천구 목동남로 106-23 (신정동)","100","38","","","126.870713","37.510419","188569.324819","545668.335556"
"13475","1147000000","8","서울특별시","양천구","001","학교","정목초등학교 체육관","1147010200107570001000001","1147010200","1147054000","서울특별시 양천구 목동중앙로3길 30-10 (목동)","120","46","일자리경제과장","02-2620-4801","126.870060","37.536518","188515.617867","548565.061444"
"13476","1144000000","203","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","성산종합사회복지관","1144012500103980002129273","1144012500","1144073000","서울특별시 마포구 월드컵로 215(성산동)","50","15","조진성","02-374-5889","126.900409","37.565043","191201.264803","551727.759512"
"13477","1144000000","200","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","성미산체육관","1144012500200120001025497","1144012500","1144072000","서울특별시 마포구 월드컵북로15길 31-11 (성산동)","1500","454","김세종","02-324-9875","126.912123","37.562216","192235.888297","551412.963461"
"13478","1144000000","204","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","성산종합사회복지관","1144012500103980002129273","1144012500","1144073000","서울특별시 마포구 월드컵로 215(성산동)","60","18","조진성","02-374-5889","126.900499","37.565043","191209.216188","551727.751090"
"13479","1144000000","202","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","성산종합사회복지관","1144012500103980002129273","1144012500","1144073000","서울특별시 마포구 월드컵로 215(성산동)","118","35","조진성","02-374-5889","126.900409","37.565043","191201.264803","551727.759512"
"13480","1144000000","224","서울특별시","마포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","마포장애인종합복지관","1144012500102750003017856","1144012500","1144072000","서울특별시 마포구 성산로4길 35(성산동)","157","47","","","126.908430","37.563804","191909.818286","551589.514277"
"13481","1144000000","151","서울특별시","마포구","001","학교","한국우진학교","1144012600100640002018333","1144012600","1144073000","서울특별시 마포구 월드컵북로38길 21(중동)","553","167","이택용","010-4271-8011","126.903310","37.571583","191458.297205","552453.400181"
"13482","1144000000","232","서울특별시","마포구","003","경로당","가좌행복경로당","1144012500101340002000001","1144012600","1144073000","서울특별시 마포구 성암로 28(성산동, 가좌행복주택)","139","42","","","126.912523","37.569515","192271.991113","552223.010862"
"13483","1144000000","172","서울특별시","마포구","001","학교","상암초등학교","1144012700116350000018798","1144012700","1144074000","서울특별시 마포구 월드컵북로 353(상암동)","660","159","전대실","010-4941-8131","126.892057","37.576362","190464.798128","552984.807803"
"13484","1144000000","190","서울특별시","마포구","001","학교","상암고등학교","1144012700103350001019104","1144012700","1144074000","서울특별시 마포구 월드컵북로 445(상암동)","801","242","공병석","","126.883743","37.581568","189731.114186","553563.534993"
"13485","1144000000","188","서울특별시","마포구","001","학교","상지초등학교","1144012700103370000029140","1144012700","1144074000","서울특별시 마포구 월드컵로42길 30(상암동)","779","299","박종필","02-3153-8807","126.882045","37.579805","189580.859933","553368.087899"
"13486","1147000000","355","서울특별시","양천구","004","관공서","목3동주민센터","1147010200106420001000001","1147010200","1147053000","서울특별시 양천구 목동중앙남로16나길 55(목동)","125","48","","","126.864403","37.544784","188016.963302","549483.254212"
"13487","1147000000","358","서울특별시","양천구","007","기타시설","목동종합사회복지관","1147010200105520001019780","1147010200","1147052000","서울특별시 양천구 목동중앙북로8길 104(목동)","185","71","","","126.866327","37.544265","188186.914001","549425.436844"
"13488","1147000000","378","서울특별시","양천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","목동문화체육센터","1147010200109460001000001","1147010200","1147052000","서울특별시 양천구 목동중앙본로 73(목동)","620","238","","","126.869047","37.542793","188427.003390","549261.675592"
"13489","1147000000","16","서울특별시","양천구","001","학교","양강초등학교 체육관","1147010300104950001013386","1147010300","1147057000","서울특별시 양천구 오목로 101(신월동)","613","236","","02-2620-3296","126.848589","37.524150","186615.686058","547195.196502"
"13490","1147000000","18","서울특별시","양천구","001","학교","강서초등학교 체육관","1147010300104410000010754","1147010300","1147059000","서울특별시 양천구 오목로 31(신월동)","663","255","","02-2620-3381","126.840059","37.522012","185861.252304","546959.164034"
"13491","1147000000","22","서울특별시","양천구","001","학교","강월초등학교 체육관","1147010300109870003000029","1147010300","1147061100","서울특별시 양천구 신월로 97(신월동)","796","306","","02-2620-3571","126.834725","37.515897","185388.612764","546281.332485"
"13492","1147000000","319","서울특별시","양천구","001","학교","양강중학교 체육관","1147010300104990002000001","1147010300","1147057000","서울특별시 양천구 중앙로 319(신월동)","684","263","","02-2620-3261","126.850318","37.524444","186768.577343","547227.582246"
"13493","1147000000","320","서울특별시","양천구","001","학교","양원초등학교","1147010300100400001000003","1147010300","1147058000","서울특별시 양천구 화곡로 16(신월동)","662","255","","02-2620-4831","126.823043","37.538650","184360.543348","548808.534894"
"13494","1147000000","321","서울특별시","양천구","001","학교","신남초등학교","1147010300105870000000001","1147010300","1147061000","서울특별시 양천구 남부순환로83길 44(신월동)","198","75","","02-2620-3516","126.844250","37.516044","186230.694945","546296.207725"
"13495","1147000000","351","서울특별시","양천구","001","학교","신월중학교","1147010300100170006009875","1147010300","1147060000","서울특별시 양천구 남부순환로29길 25(신월동)","723","278","","","126.828871","37.541029","184876.078283","549071.573037"
"13496","1147000000","352","서울특별시","양천구","001","학교","신화중학교","1147010300100170007000002","1147010300","1147060000","서울특별시 양천구 남부순환로29길 35(신월동)","589","227","","","126.830040","37.540691","184979.341910","549033.869482"
"13497","1147000000","338","서울특별시","양천구","001","학교","강신초등학교 교사시설","1147010300100060007009701","1147010300","1147060000","서울특별시 양천구 월정로 280(신월동)","120","46","","02-2620-3421","126.829448","37.542539","184927.440360","549239.055431"
"13498","1147000000","383","서울특별시","양천구","001","학교","양천중학교","1147010300109480000008219","1147010300","1147061100","서울특별시 양천구 지양로7길 32(신월동)","970","300","","","126.830616","37.519523","185026.002256","546684.447090"
"13499","1147000000","376","서울특별시","양천구","001","학교","강신중학교","1147010300110100000000003","1147010300","1147061000","서울특별시 양천구 남부순환로 604(신월동)","936","360","","","126.838911","37.515242","185758.493719","546208.011721"
"13500","1147000000","375","서울특별시","양천구","001","학교","서울신원초등학교","1147010300102020001012807","1147010300","1147058000","서울특별시 양천구 남부순환로58길 32(신월동)","580","223","","","126.830530","37.529291","185020.381960","547768.575624"
"13501","1147000000","9","서울특별시","양천구","003","경로당","신대어르신사랑방","1147010300101360013014756","1147010300","1147056000","서울특별시 양천구 곰달래로1길 37(신월동)","177","68","어르신장애인과장","02-2620-3356","126.831323","37.532636","185091.130315","548139.684784"
"13502","1147000000","330","서울특별시","양천구","003","경로당","곰달래어르신사랑방","1147010300102210022015250","1147010300","1147056000","서울특별시 양천구 남부순환로63길 16-4 (신월동)","130","50","","02-2620-3356","126.834813","37.528614","185398.839959","547692.684622"
"13503","1147000000","353","서울특별시","양천구","004","관공서","목1동주민센터","1147010200109190003020800","1147010200","1147051000","서울특별시 양천구 목동서로 192(목동)","26","10","","","126.871143","37.530390","188610.344054","547884.798057"
"13504","1150000000","386","서울특별시","강서구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","등촌7복지관","1150010200107070000025093","1150010200","1150053500","서울특별시 강서구 공항대로43길 104(등촌동, 등촌주공7,8단지아파트)","138","53","이철우","010-5356-0449","126.851773","37.560857","186903.598247","551268.804474"
"13505","1150000000","387","서울특별시","강서구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","등촌9종합사회복지관(푸른)","1150010200107040000024997","1150010200","1150053500","서울특별시 강서구 화곡로63가길 92(등촌동, 등촌9단지주공아파트)","138","53","김기철","010-5427-8291","126.849664","37.561593","186717.418376","551350.817738"
"13506","1147000000","318","서울특별시","양천구","001","학교","월촌초등학교 체육관","1147010200109010001015997","1147010200","1147055000","서울특별시 양천구 목동중앙로 132(목동)","540","208","","02-2620-3505","126.876189","37.540020","189057.758390","548953.082205"
"13507","1147000000","329","서울특별시","양천구","001","학교","영도중학교","1147010200107350000016516","1147010200","1147054000","서울특별시 양천구 목동중앙남로 27(목동)","617","237","교육지원과장","02-2620-3106","126.865985","37.535893","188155.378313","548496.201715"
"13508","1147000000","336","서울특별시","양천구","001","학교","목운초등학교","1147010200109220000000001","1147010200","1147051000","서울특별시 양천구 목동동로 235(목동)","1181","454","문화체육과장","02-2620-3401","126.873029","37.526841","188776.557641","547490.680562"
"13509","1147000000","380","서울특별시","양천구","001","학교","월촌중학교","1147010200109090000016114","1147010200","1147055000","서울특별시 양천구 목동서로 31(목동)","934","359","","","126.883202","37.537856","189677.301157","548712.123731"
"13510","1147000000","370","서울특별시","양천구","001","학교","서울경인초등학교","1147010200109110004016150","1147010200","1147055000","서울특별시 양천구 안양천로 1009(목동)","631","242","유영숙","","126.886257","37.533116","189946.670924","548185.684129"
"13511","1147000000","374","서울특별시","양천구","001","학교","신목중학교","1147010200109020001016101","1147010200","1147055000","서울특별시 양천구 목동중앙로 88(목동)","735","282","김영선","","126.873165","37.536831","188790.031175","548599.440477"
"13512","1147000000","6","서울특별시","양천구","003","경로당","새말어르신사랑방","1147010200102300032020266","1147010200","1147052000","서울특별시 양천구 목동중앙본로2길 13-11 (목동)","133","51","어르신장애인과장","02-2620-3356","126.870113","37.539797","188520.803047","548928.990729"
